Date,Home Team,Home Points,Away Team,Away Points
2025-01-05,Illinois St.,85,Southern Ill.,54
2025-01-05,Washington,77,Illinois,81
2025-01-05,UCF,48,Kansas,99
2025-01-05,Memphis,68,North Texas,64
2025-01-06,Delaware St.,64,Norfolk St.,73
2025-01-06,Rutgers,63,Wisconsin,75
2025-01-06,Southeastern La.,79,UTRGV,75
2025-01-06,Wichita St.,72,South Fla.,91
2025-01-06,Alabama St.,93,Ark.-Pine Bluff,91
2025-01-06,Northwestern St.,69,McNeese,92
2025-01-06,SFA,73,Houston Christian,83
2025-01-06,East Texas A&M,61,Nicholls,83
2025-01-06,New Orleans,83,A&M-Corpus Christi,97
2025-01-06,Alabama A&M,79,Mississippi Val.,67
2025-01-06,Coppin St.,77,South Carolina St.,85
2025-01-06,Lamar University,72,UIW,58
2025-01-06,Prairie View,80,Southern U.,84
2025-01-06,Minnesota,88,Ohio St.,89
2025-01-06,Houston,65,TCU,46
2025-01-06,Texas Southern,71,Grambling,66
2025-01-07,Morgan St.,102,N.C. Central,98
2025-01-07,Xavier,72,St. John's (NY),82
2025-01-07,Akron,87,Central Mich.,71
2025-01-07,West Virginia,56,Arizona,75
2025-01-07,Buffalo,79,Ohio,88
2025-01-07,Syracuse,62,Georgia Tech,55
2025-01-07,Duke,76,Pittsburgh,47
2025-01-07,Louisville,74,Clemson,64
2025-01-07,Georgia,82,Kentucky,69
2025-01-07,Florida,73,Tennessee,43
2025-01-07,NIU,50,Kent St.,68
2025-01-07,Western Mich.,79,Bowling Green,83
2025-01-07,Ball St.,72,Miami (OH),80
2025-01-07,Toledo,90,Eastern Mich.,87
2025-01-07,UAB,81,Tulane,69
2025-01-07,Oklahoma St.,79,Kansas St.,66
2025-01-07,Iowa,97,Nebraska,87
2025-01-07,Marquette,74,Georgetown,66
2025-01-07,Iowa St.,82,Utah,59
2025-01-07,Baylor,68,Cincinnati,48
2025-01-07,UTSA,77,Tulsa,82
2025-01-07,Missouri St.,63,UIC,80
2025-01-07,Eastern Ill.,57,SIUE,60
2025-01-07,Vanderbilt,64,Mississippi St.,76
2025-01-07,North Carolina,82,SMU,67
2025-01-07,Texas,82,Auburn,87
2025-01-07,Missouri,83,LSU,67
2025-01-07,BYU,67,Texas Tech,72
2025-01-07,Colorado St.,91,Fresno St.,64
2025-01-07,UCLA,75,Michigan,94
2025-01-07,San Jose St.,78,Utah St.,85
2025-01-07,Wyoming,53,New Mexico,61
2025-01-07,Boise St.,81,UNLV,59
2025-01-07,Saint Mary's (CA),81,LMU (CA),56
2025-01-08,Holy Cross,70,Navy,59
2025-01-08,Army West Point,74,Loyola Maryland,72
2025-01-08,App State,74,Coastal Carolina,51
2025-01-08,Seton Hall,85,DePaul,80
2025-01-08,Youngstown St.,72,Northern Ky.,61
2025-01-08,Villanova,68,UConn,66
2025-01-08,La Salle,68,Loyola Chicago,79
2025-01-08,Indiana,82,Southern California,69
2025-01-08,Purdue Fort Wayne,78,Milwaukee,73
2025-01-08,South Carolina,68,Alabama,88
2025-01-08,Miami (FL),65,Florida St.,80
2025-01-08,NC State,66,Notre Dame,65
2025-01-08,UNI,68,Murray St.,71
2025-01-08,Arkansas,66,Ole Miss,73
2025-01-08,Rhode Island,67,George Washington,75
2025-01-08,Bucknell,65,Lafayette,62
2025-01-08,Robert Morris,69,Cleveland St.,80
2025-01-08,Colgate,67,Lehigh,62
2025-01-08,The Citadel,63,Furman,67
2025-01-08,Wofford,77,Western Caro.,69
2025-01-08,Mercer,68,ETSU,70
2025-01-08,Charleston So.,79,High Point,93
2025-01-08,Charlotte,64,Fla. Atlantic,75
2025-01-08,East Carolina,80,Temple,79
2025-01-08,Longwood,85,UNC Asheville,76
2025-01-08,Massachusetts,76,Dayton,72
2025-01-08,George Mason,64,Richmond,58
2025-01-08,Duquesne,85,Saint Joseph's,81
2025-01-08,UCF,75,Colorado,74
2025-01-08,Bradley,57,Drake,64
2025-01-08,Boston U.,60,American,54
2025-01-08,Gardner-Webb,89,Winthrop,83
2025-01-08,VCU,73,Fordham,61
2025-01-08,USC Upstate,77,Presbyterian,67
2025-01-08,Belmont,90,Southern Ill.,86
2025-01-08,Evansville,69,Illinois St.,51
2025-01-08,Valparaiso,98,Indiana St.,95
2025-01-08,Saint Louis,73,St. Bonaventure,68
2025-01-08,Georgia St.,82,Ga. Southern,78
2025-01-08,Providence,84,Butler,65
2025-01-08,Omaha,77,Kansas City,58
2025-01-08,Gonzaga,93,San Diego,80
2025-01-08,St. Thomas (MN),73,South Dakota St.,72
2025-01-08,Illinois,91,Penn St.,52
2025-01-08,Stanford,70,Virginia Tech,59
2025-01-08,Oklahoma,78,Texas A&M,80
2025-01-08,North Texas,81,Rice,59
2025-01-08,Kansas,74,Arizona St.,55
2025-01-08,San Diego St.,67,Air Force,38
2025-01-08,California,75,Virginia,61
2025-01-09,Little Rock,53,Morehead St.,59
2025-01-09,Chattanooga,75,UNC Greensboro,78
2025-01-09,Ohio St.,71,Oregon,73
2025-01-09,Maine,82,Binghamton,71
2025-01-09,Rutgers,50,Purdue,68
2025-01-09,UMass Lowell,63,Vermont,67
2025-01-09,IU Indy,95,Detroit Mercy,61
2025-01-09,Bellarmine,59,Jacksonville,74
2025-01-09,FGCU,75,North Ala.,70
2025-01-09,Eastern Ky.,79,North Florida,74
2025-01-09,Hofstra,61,Col. of Charleston,67
2025-01-09,Troy,73,Texas St.,74
2025-01-09,William & Mary,78,Elon,65
2025-01-09,Hampton,55,Campbell,66
2025-01-09,Towson,80,Northeastern,73
2025-01-09,Marshall,80,James Madison,78
2025-01-09,Stony Brook,51,Drexel,67
2025-01-09,NJIT,64,UMBC,87
2025-01-09,New Hampshire,57,UAlbany,61
2025-01-09,Stetson,75,Central Ark.,65
2025-01-09,Wright St.,66,Oakland,62
2025-01-09,N.C. A&T,88,Delaware,98
2025-01-09,Monmouth,55,UNCW,64
2025-01-09,Middle Tenn.,84,Kennesaw St.,79
2025-01-09,Louisiana Tech,81,FIU,64
2025-01-09,Western Ky.,67,Jacksonville St.,73
2025-01-09,Michigan St.,88,Washington,54
2025-01-09,Oral Roberts,96,North Dakota St.,110
2025-01-09,Utah Valley,72,Grand Canyon,64
2025-01-09,Samford,81,VMI,68
2025-01-09,Southern Miss.,84,ULM,67
2025-01-09,Louisiana,60,Old Dominion,71
2025-01-09,Lipscomb,73,Queens (NC),75
2025-01-09,Austin Peay,68,West Ga.,72
2025-01-09,South Alabama,76,Arkansas St.,62
2025-01-09,Southeast Mo. St.,77,Southern Ind.,66
2025-01-09,Western Ill.,83,UT Martin,85
2025-01-09,Lindenwood,72,Tennessee St.,62
2025-01-09,Southern Utah,66,Tarleton St.,74
2025-01-09,Eastern Ill.,64,Tennessee Tech,69
2025-01-09,Utah Tech,74,UT Arlington,62
2025-01-09,Sam Houston,68,Liberty,76
2025-01-09,Montana St.,82,Northern Colo.,83
2025-01-09,UC Davis,63,Cal St. Fullerton,53
2025-01-09,Montana,81,Northern Ariz.,76
2025-01-09,Denver,70,North Dakota,95
2025-01-09,Washington St.,94,Pacific,95
2025-01-09,Sacramento St.,67,Idaho,80
2025-01-09,UC Santa Barbara,78,CSU Bakersfield,66
2025-01-09,CSUN,67,UC Irvine,77
2025-01-09,Santa Clara,82,Oregon St.,81
2025-01-09,Portland St.,64,Eastern Wash.,59
2025-01-09,UC San Diego,95,Cal Poly,68
2025-01-09,UC Riverside,76,Hawaii,83
2025-01-09,San Francisco,81,Portland,72
2025-01-10,Sacred Heart,65,Merrimack,66
2025-01-10,Buffalo,49,Kent St.,68
2025-01-10,Niagara,70,Saint Peter's,60
2025-01-10,Canisius,85,Rider,67
2025-01-10,Stonehill,60,LIU,70
2025-01-10,Fairfield,68,Iona,64
2025-01-10,Central Conn. St.,57,Wagner,62
2025-01-10,Saint Francis,73,Mercyhurst,59
2025-01-10,Manhattan,66,Mount St. Mary's,75
2025-01-10,Wisconsin,80,Minnesota,59
2025-01-10,Quinnipiac,72,Siena,53
2025-01-10,Le Moyne,86,FDU,91
2025-01-10,Maryland,79,UCLA,61
2025-01-10,Toledo,69,Central Mich.,67
2025-01-11,Yale,79,Brown,58
2025-01-11,Duke,86,Notre Dame,78
2025-01-11,Pittsburgh,78,Louisville,82
2025-01-11,Butler,76,Creighton,80
2025-01-11,St. Bonaventure,82,La Salle,83
2025-01-11,Illinois,72,Southern California,82
2025-01-11,Indiana St.,79,Belmont,84
2025-01-11,Ohio,108,NIU,70
2025-01-11,New Hampshire,79,Binghamton,72
2025-01-11,Lafayette,82,Holy Cross,65
2025-01-11,UMass Lowell,70,NJIT,62
2025-01-11,Monmouth,84,Col. of Charleston,73
2025-01-11,South Carolina,63,Auburn,66
2025-01-11,App State,86,James Madison,66
2025-01-11,Hofstra,66,UNCW,63
2025-01-11,New Mexico,62,San Diego St.,48
2025-01-11,Winthrop,95,Longwood,76
2025-01-11,Lehigh,69,Army West Point,74
2025-01-11,Tulane,73,South Fla.,70
2025-01-11,Texas Tech,84,Iowa St.,85
2025-01-11,USC Upstate,67,Radford,80
2025-01-11,Cincinnati,40,Kansas,54
2025-01-11,Rice,70,Temple,73
2025-01-11,Presbyterian,87,UNC Asheville,96
2025-01-11,George Mason,77,Massachusetts,70
2025-01-11,Memphis,74,East Carolina,70
2025-01-11,William & Mary,81,N.C. A&T,78
2025-01-11,Dartmouth,73,Penn,70
2025-01-11,TCU,71,BYU,67
2025-01-11,Davidson,74,Fordham,64
2025-01-11,Northwestern St.,75,East Texas A&M,67
2025-01-11,Columbia,83,Cornell,94
2025-01-11,Harvard,64,Princeton,68
2025-01-11,FGCU,77,Central Ark.,71
2025-01-11,Hampton,83,Delaware,77
2025-01-11,Maine,87,UAlbany,66
2025-01-11,Omaha,87,South Dakota St.,80
2025-01-11,Clemson,77,Florida St.,57
2025-01-11,Youngstown St.,72,Cleveland St.,80
2025-01-11,Drexel,82,Towson,93
2025-01-11,Ball St.,91,Bowling Green,69
2025-01-11,Georgetown,60,UConn,68
2025-01-11,Colgate,87,Boston U.,50
2025-01-11,UIC,60,Bradley,61
2025-01-11,Saint Joseph's,93,Loyola Chicago,57
2025-01-11,Boston College,71,Syracuse,79
2025-01-11,Denver,50,North Dakota St.,69
2025-01-11,Western Ky.,85,Kennesaw St.,69
2025-01-11,South Alabama,63,Old Dominion,71
2025-01-11,Southern Miss.,92,Texas St.,88
2025-01-11,Air Force,62,San Jose St.,69
2025-01-11,Missouri,75,Vanderbilt,66
2025-01-11,Miami (OH),91,Western Mich.,71
2025-01-11,Eastern Mich.,81,Akron,105
2025-01-11,Sam Houston,81,FIU,74
2025-01-11,N.C. Central,88,UMES,69
2025-01-11,SMU,93,Georgia Tech,71
2025-01-11,Bryant,73,Vermont,53
2025-01-11,Stanford,88,Virginia,65
2025-01-11,ETSU,70,The Citadel,52
2025-01-11,UTSA,88,Wichita St.,75
2025-01-11,South Carolina St.,75,Delaware St.,76
2025-01-11,Norfolk St.,92,Coppin St.,69
2025-01-11,Stetson,64,North Ala.,92
2025-01-11,Colorado St.,84,UNLV,62
2025-01-11,American,68,Bucknell,58
2025-01-11,Alcorn,62,Alabama A&M,52
2025-01-11,NC State,61,North Carolina,63
2025-01-11,DePaul,63,Xavier,77
2025-01-11,Eastern Ky.,75,Jacksonville,82
2025-01-11,Milwaukee,70,Green Bay,59
2025-01-11,Sacramento St.,54,Eastern Wash.,65
2025-01-11,Cal St. Fullerton,86,Hawaii,95
2025-01-11,Marshall,81,Ga. Southern,69
2025-01-11,Georgia St.,79,Coastal Carolina,74
2025-01-11,Utah Valley,75,California Baptist,69
2025-01-11,Arkansas,63,Florida,71
2025-01-11,Murray St.,58,Valparaiso,47
2025-01-11,Howard,100,Morgan St.,95
2025-01-11,Western Ill.,52,Tennessee St.,72
2025-01-11,Lindenwood,82,UT Martin,81
2025-01-11,A&M-Corpus Christi,79,UTRGV,74
2025-01-11,Houston Christian,81,UIW,76
2025-01-11,Jackson St.,77,Alabama St.,70
2025-01-11,Troy,78,Arkansas St.,84
2025-01-11,Southeast Mo. St.,56,Morehead St.,67
2025-01-11,Loyola Maryland,75,Navy,74
2025-01-11,UC Davis,73,Long Beach St.,84
2025-01-11,Portland St.,75,Idaho,63
2025-01-11,SIUE,67,Tennessee Tech,59
2025-01-11,Austin Peay,60,Queens (NC),67
2025-01-11,Providence,91,Seton Hall,85
2025-01-11,Lipscomb,86,West Ga.,67
2025-01-11,McNeese,80,Nicholls,71
2025-01-11,Miami (FL),78,Wake Forest,88
2025-01-11,Grambling,59,Bethune-Cookman,65
2025-01-11,Drake,63,Evansville,40
2025-01-11,Southern U.,91,Florida A&M,57
2025-01-11,Samford,76,UNC Greensboro,69
2025-01-11,Richmond,64,Rhode Island,67
2025-01-11,Montana,57,Northern Colo.,81
2025-01-11,Northern Ky.,53,Oakland,68
2025-01-11,Kansas St.,57,Houston,87
2025-01-11,New Orleans,71,Southeastern La.,91
2025-01-11,California,68,Virginia Tech,71
2025-01-11,Georgia,72,Oklahoma,62
2025-01-11,Middle Tenn.,81,Jacksonville St.,64
2025-01-11,Ole Miss,77,LSU,65
2025-01-11,Texas,70,Tennessee,74
2025-01-11,Bellarmine,83,North Florida,98
2025-01-11,Lamar University,63,SFA,72
2025-01-11,Fresno St.,66,Nevada,77
2025-01-11,Mississippi Val.,65,Prairie View,74
2025-01-11,High Point,96,Gardner-Webb,55
2025-01-11,Utah,83,Oklahoma St.,62
2025-01-11,Santa Clara,77,San Francisco,54
2025-01-11,Illinois St.,84,UNI,85
2025-01-11,Southern Ill.,88,Missouri St.,78
2025-01-11,St. John's (NY),80,Villanova,68
2025-01-11,Stony Brook,66,Northeastern,70
2025-01-11,Purdue Fort Wayne,90,Detroit Mercy,67
2025-01-11,Iowa,85,Indiana,60
2025-01-11,Cal Poly,72,UC Santa Barbara,75
2025-01-11,Montana St.,58,Northern Ariz.,53
2025-01-11,St. Thomas (MN),119,South Dakota,104
2025-01-11,Idaho St.,69,Weber St.,77
2025-01-11,Louisiana,71,ULM,68
2025-01-11,Louisiana Tech,79,Liberty,74
2025-01-11,Oral Roberts,83,North Dakota,79
2025-01-11,Texas A&M,88,Alabama,94
2025-01-11,Mississippi St.,90,Kentucky,95
2025-01-11,Southern Utah,73,UT Arlington,68
2025-01-11,Utah St.,81,Boise St.,79
2025-01-11,UTEP,57,New Mexico St.,85
2025-01-11,Gonzaga,88,Washington St.,75
2025-01-11,Utah Tech,58,Tarleton St.,54
2025-01-11,CSU Bakersfield,94,CSUN,90
2025-01-11,Arizona St.,66,Baylor,72
2025-01-11,UC San Diego,52,UC Irvine,60
2025-01-11,Pacific,55,Oregon St.,91
2025-01-11,Seattle U,66,Abilene Christian,64
2025-01-11,Arizona,88,UCF,80
2025-01-11,San Diego,56,Saint Mary's (CA),103
2025-01-12,Northwestern,68,Michigan St.,78
2025-01-12,Purdue,104,Nebraska,68
2025-01-12,Niagara,65,Rider,68
2025-01-12,Chattanooga,91,VMI,66
2025-01-12,Canisius,49,Saint Peter's,62
2025-01-12,Central Conn. St.,52,LIU,54
2025-01-12,Iona,62,Quinnipiac,63
2025-01-12,FDU,71,Saint Francis,75
2025-01-12,Mount St. Mary's,73,Sacred Heart,71
2025-01-12,Marist,61,Fairfield,51
2025-01-12,Le Moyne,79,Mercyhurst,63
2025-01-12,Robert Morris,75,Wright St.,72
2025-01-12,Michigan,91,Washington,75
2025-01-12,Merrimack,69,Manhattan,62
2025-01-12,Chicago St.,52,Stonehill,68
2025-01-12,Colorado,70,West Virginia,78
2025-01-12,Tulsa,69,Charlotte,63
2025-01-12,Western Caro.,85,Mercer,82
2025-01-12,Little Rock,78,Southern Ind.,58
2025-01-12,Penn St.,81,Oregon,82
2025-01-12,Fla. Atlantic,76,UAB,81
2025-01-13,Ark.-Pine Bluff,64,Prairie View,75
2025-01-13,Maryland,77,Minnesota,71
2025-01-13,Rutgers,75,UCLA,68
2025-01-13,Loyola Maryland,54,American,73
2025-01-13,Furman,62,Wofford,81
2025-01-13,Notre Dame,78,Boston College,60
2025-01-13,Mississippi Val.,53,Texas Southern,82
2025-01-13,Alcorn,67,Alabama St.,65
2025-01-13,N.C. Central,75,Delaware St.,72
2025-01-13,Southern U.,69,Bethune-Cookman,53
2025-01-13,Morgan St.,78,Norfolk St.,74
2025-01-13,SFA,59,Southeastern La.,66
2025-01-13,UIW,82,Nicholls,88
2025-01-13,Howard,90,Coppin St.,75
2025-01-13,Grambling,79,Florida A&M,72
2025-01-13,South Carolina St.,78,UMES,64
2025-01-13,UTRGV,57,East Texas A&M,55
2025-01-13,A&M-Corpus Christi,73,Northwestern St.,64
2025-01-13,Jackson St.,103,Alabama A&M,93
2025-01-13,Houston Christian,59,McNeese,75
2025-01-13,Lamar University,62,New Orleans,68
2025-01-13,Elon,81,Campbell,68
2025-01-14,Xavier,69,Villanova,63
2025-01-14,Indiana,69,Illinois,94
2025-01-14,Ohio,86,Ball St.,71
2025-01-14,Kent St.,83,Western Mich.,94
2025-01-14,NIU,69,Miami (OH),84
2025-01-14,DePaul,83,Marquette,85
2025-01-14,Alabama,64,Ole Miss,74
2025-01-14,Bowling Green,79,Buffalo,61
2025-01-14,Auburn,88,Mississippi St.,66
2025-01-14,Central Mich.,82,Eastern Mich.,63
2025-01-14,Kentucky,81,Texas A&M,69
2025-01-14,VCU,78,Saint Louis,62
2025-01-14,Akron,85,Toledo,78
2025-01-14,Syracuse,61,Louisville,85
2025-01-14,East Carolina,60,North Texas,69
2025-01-14,Belmont,71,Valparaiso,64
2025-01-14,St. John's (NY),63,Georgetown,58
2025-01-14,Wichita St.,68,Charlotte,59
2025-01-14,UNI,73,Evansville,56
2025-01-14,Rice,84,UTSA,90
2025-01-14,Creighton,84,Providence,64
2025-01-14,Southeast Mo. St.,71,Little Rock,73
2025-01-14,Duke,89,Miami (FL),54
2025-01-14,Wisconsin,70,Ohio St.,68
2025-01-14,Florida,82,Missouri,83
2025-01-14,Georgia Tech,59,Clemson,70
2025-01-14,Kansas St.,57,Texas Tech,61
2025-01-14,Boise St.,96,Wyoming,55
2025-01-14,LSU,78,Arkansas,74
2025-01-14,BYU,85,Oklahoma St.,69
2025-01-14,Nevada,68,Air Force,62
2025-01-14,San Jose St.,71,New Mexico,70
2025-01-14,Southern California,99,Iowa,89
2025-01-14,San Diego St.,75,Colorado St.,60
2025-01-14,Arizona,81,Baylor,70
2025-01-14,Arizona St.,89,UCF,95
2025-01-15,Boston U.,63,Lehigh,58
2025-01-15,VMI,66,Western Caro.,50
2025-01-15,Vanderbilt,66,South Carolina,63
2025-01-15,Army West Point,70,Lafayette,68
2025-01-15,Wake Forest,80,Stanford,67
2025-01-15,La Salle,79,Davidson,76
2025-01-15,Winthrop,102,Charleston So.,97
2025-01-15,UNC Asheville,93,USC Upstate,92
2025-01-15,Wright St.,113,Purdue Fort Wayne,120
2025-01-15,Navy,66,Colgate,73
2025-01-15,Chattanooga,83,Wofford,81
2025-01-15,North Carolina,79,California,53
2025-01-15,George Washington,65,Duquesne,73
2025-01-15,Bucknell,86,Holy Cross,82
2025-01-15,Virginia Tech,79,NC State,76
2025-01-15,Mercer,74,Samford,75
2025-01-15,Oakland,72,IU Indy,59
2025-01-15,Furman,73,ETSU,70
2025-01-15,Cleveland St.,76,Northern Ky.,58
2025-01-15,South Fla.,83,UAB,92
2025-01-15,Howard,73,Bowie St.,76
2025-01-15,Fordham,118,Massachusetts,120
2025-01-15,St. Bonaventure,63,Richmond,49
2025-01-15,Missouri St.,51,Southern Ill.,73
2025-01-15,Butler,82,Seton Hall,77
2025-01-15,Radford,79,Gardner-Webb,75
2025-01-15,Dayton,59,George Mason,67
2025-01-15,UNC Greensboro,70,The Citadel,57
2025-01-15,Iowa St.,74,Kansas,57
2025-01-15,ULM,58,Troy,77
2025-01-15,Michigan St.,90,Penn St.,85
2025-01-15,Tulane,80,Fla. Atlantic,65
2025-01-15,UIC,97,Murray St.,93
2025-01-15,Texas St.,94,Georgia St.,80
2025-01-15,Tennessee,74,Georgia,56
2025-01-15,South Alabama,75,Southern Miss.,62
2025-01-15,Bradley,118,Indiana St.,65
2025-01-15,Houston,70,West Virginia,54
2025-01-15,TCU,65,Utah,73
2025-01-15,Denver,62,Omaha,80
2025-01-15,Florida St.,82,Pittsburgh,70
2025-01-15,Virginia,52,SMU,54
2025-01-15,Loyola Chicago,81,Rhode Island,77
2025-01-15,Drake,66,Illinois St.,62
2025-01-15,Colorado,62,Cincinnati,68
2025-01-15,Washington,58,Purdue,69
2025-01-15,Oklahoma,73,Texas,77
2025-01-15,UNLV,65,Utah St.,62
2025-01-16,NJIT,44,Maine,57
2025-01-16,Coppin St.,88,Cheyney,62
2025-01-16,UMBC,76,New Hampshire,79
2025-01-16,UAlbany,79,Bryant,89
2025-01-16,FGCU,82,West Ga.,60
2025-01-16,Delaware,84,Stony Brook,74
2025-01-16,Bellarmine,53,Lipscomb,87
2025-01-16,Drexel,54,Elon,65
2025-01-16,Rider,66,Mount St. Mary's,60
2025-01-16,Iona,82,Canisius,61
2025-01-16,Old Dominion,43,App State,62
2025-01-16,Saint Peter's,51,Marist,56
2025-01-16,UNCW,80,Northeastern,72
2025-01-16,Coastal Carolina,87,Ga. Southern,88
2025-01-16,Jacksonville St.,63,Louisiana Tech,61
2025-01-16,Campbell,61,Col. of Charleston,67
2025-01-16,Kennesaw St.,75,Sam Houston,69
2025-01-16,North Florida,92,Central Ark.,80
2025-01-16,Hampton,64,William & Mary,67
2025-01-16,Minnesota,84,Michigan,81
2025-01-16,N.C. A&T,63,Monmouth,72
2025-01-16,Fairfield,70,Niagara,66
2025-01-16,Towson,65,Hofstra,60
2025-01-16,FIU,52,New Mexico St.,59
2025-01-16,Siena,93,Sacred Heart,75
2025-01-16,James Madison,67,Marshall,64
2025-01-16,Stetson,60,Queens (NC),95
2025-01-16,Vermont,72,Binghamton,64
2025-01-16,Quinnipiac,81,Merrimack,76
2025-01-16,Jacksonville,64,North Ala.,60
2025-01-16,Longwood,82,High Point,80
2025-01-16,Temple,88,Memphis,81
2025-01-16,Morehead St.,51,Western Ill.,47
2025-01-16,Northern Ariz.,77,Sacramento St.,53
2025-01-16,Northern Colo.,72,Portland St.,69
2025-01-16,North Dakota St.,71,Kansas City,64
2025-01-16,South Dakota,92,Oral Roberts,82
2025-01-16,Arkansas St.,83,Louisiana,63
2025-01-16,Tarleton St.,67,California Baptist,57
2025-01-16,South Dakota St.,109,North Dakota,73
2025-01-16,UT Arlington,83,Utah Valley,85
2025-01-16,Austin Peay,97,Eastern Ky.,90
2025-01-16,Southern Ind.,80,Lindenwood,73
2025-01-16,UT Martin,68,Eastern Ill.,63
2025-01-16,Tennessee St.,80,SIUE,87
2025-01-16,Tennessee Tech,70,Southeast Mo. St.,77
2025-01-16,Idaho St.,70,Montana St.,67
2025-01-16,Grand Canyon,88,Abilene Christian,58
2025-01-16,Liberty,70,UTEP,72
2025-01-16,Northwestern,76,Maryland,74
2025-01-16,Weber St.,59,Montana,63
2025-01-16,Nebraska,82,Rutgers,85
2025-01-16,Long Beach St.,54,UC San Diego,80
2025-01-16,UC Irvine,82,Cal St. Fullerton,62
2025-01-16,LMU (CA),57,Santa Clara,54
2025-01-16,Portland,84,Pacific,81
2025-01-16,Seattle U,82,Utah Tech,62
2025-01-16,Cal Poly,54,UC Davis,65
2025-01-16,Pepperdine,63,San Francisco,80
2025-01-16,UC Santa Barbara,66,UC Riverside,63
2025-01-16,San Diego,61,Washington St.,65
2025-01-16,Oregon St.,97,Gonzaga,89
2025-01-17,Hawaii,60,CSUN,83
2025-01-17,Akron,92,Ohio,80
2025-01-17,Green Bay,67,Robert Morris,89
2025-01-17,Villanova,75,Providence,73
2025-01-17,Saint Joseph's,69,VCU,78
2025-01-17,Milwaukee,79,Youngstown St.,64
2025-01-17,Georgetown,68,DePaul,73
2025-01-17,Ohio St.,76,Indiana,77
2025-01-17,UCLA,94,Iowa,70
2025-01-17,Fresno St.,74,Air Force,65
2025-01-17,New Mexico,84,Boise St.,65
2025-01-18,Kentucky,97,Alabama,102
2025-01-18,UConn,63,Creighton,68
2025-01-18,Pittsburgh,75,Clemson,78
2025-01-18,Louisville,81,Virginia,67
2025-01-18,Army West Point,68,Boston U.,62
2025-01-18,UCF,68,Houston,69
2025-01-18,Florida St.,91,Georgia Tech,78
2025-01-18,George Mason,80,George Washington,77
2025-01-18,Holy Cross,65,American,74
2025-01-18,Kansas,84,Kansas St.,74
2025-01-18,Lafayette,67,Colgate,90
2025-01-18,Detroit Mercy,59,Oakland,65
2025-01-18,Georgia,68,Auburn,70
2025-01-18,Wagner,65,Mercyhurst,69
2025-01-18,Western Mich.,76,Buffalo,85
2025-01-18,The Citadel,70,VMI,75
2025-01-18,UMBC,62,Maine,87
2025-01-18,Duquesne,75,St. Bonaventure,57
2025-01-18,Penn,76,Cornell,86
2025-01-18,Campbell,81,Monmouth,58
2025-01-18,Binghamton,65,UAlbany,70
2025-01-18,Rhode Island,92,Davidson,90
2025-01-18,Delaware St.,126,Virginia-Lynchburg,38
2025-01-18,Chicago St.,88,Le Moyne,72
2025-01-18,Texas Tech,70,Arizona,54
2025-01-18,Charleston So.,58,Radford,54
2025-01-18,Northern Ky.,70,Wright St.,78
2025-01-18,Manhattan,72,Niagara,65
2025-01-18,Cincinnati,67,Arizona St.,60
2025-01-18,UNC Asheville,93,Winthrop,84
2025-01-18,Sacred Heart,61,Saint Peter's,66
2025-01-18,FIU,73,UTEP,81
2025-01-18,Miami (FL),74,SMU,117
2025-01-18,Marquette,57,Xavier,59
2025-01-18,Columbia,88,Yale,92
2025-01-18,NIU,66,Central Mich.,71
2025-01-18,North Florida,84,North Ala.,90
2025-01-18,Lehigh,60,Loyola Maryland,76
2025-01-18,Towson,53,Stony Brook,49
2025-01-18,Fairfield,67,Canisius,78
2025-01-18,Ball St.,75,Toledo,93
2025-01-18,North Dakota,76,Kansas City,72
2025-01-18,Delaware,79,Elon,77
2025-01-18,LIU,64,Saint Francis,51
2025-01-18,FGCU,60,Queens (NC),47
2025-01-18,Brown,67,Harvard,80
2025-01-18,Dartmouth,80,Princeton,81
2025-01-18,Bowling Green,62,Eastern Mich.,68
2025-01-18,Evansville,82,Belmont,85
2025-01-18,Virginia Tech,63,Wake Forest,72
2025-01-18,North Carolina,71,Stanford,72
2025-01-18,Richmond,59,Saint Louis,63
2025-01-18,NJIT,64,New Hampshire,59
2025-01-18,Western Caro.,55,UNC Greensboro,83
2025-01-18,Jacksonville,72,Central Ark.,62
2025-01-18,South Fla.,63,Tulsa,56
2025-01-18,Oklahoma St.,83,Colorado,73
2025-01-18,Southern California,69,Wisconsin,84
2025-01-18,South Dakota,77,North Dakota St.,103
2025-01-18,Oregon,58,Purdue,65
2025-01-18,ULM,60,Louisiana,65
2025-01-18,Kent St.,61,Miami (OH),70
2025-01-18,Merrimack,64,Siena,58
2025-01-18,East Texas A&M,73,New Orleans,82
2025-01-18,Arkansas St.,85,Georgia St.,59
2025-01-18,Coastal Carolina,64,Marshall,77
2025-01-18,Old Dominion,63,Ga. Southern,67
2025-01-18,Morehead St.,82,Lindenwood,65
2025-01-18,Vanderbilt,76,Tennessee,75
